"","Location","Trap #","Trip","date_time","name","value","sampling"
"2094","Picks","P2A",5,2022-09-13 22:05:49,"YSI Bottom pH","6.89","Pick1"
"2095","Picks","P2C",5,2022-09-13 22:11:12,"YSI Top Temp","24.3","Pick1"
"2096","Picks","P2C",5,2022-09-13 22:11:12,"YSI Top Pressure","744","Pick1"
"2097","Picks","P2C",5,2022-09-13 22:11:12,"YSI Top DO %L","14.5","Pick1"
"2098","Picks","P2C",5,2022-09-13 22:11:12,"YSI Top DO mg/L","1.19","Pick1"
"2099","Picks","P2C",5,2022-09-13 22:11:12,"YSI Top SPC","57.5","Pick1"
"2100","Picks","P2C",5,2022-09-13 22:11:12,"YSI Top C","56.7","Pick1"
"2101","Picks","P2C",5,2022-09-13 22:11:12,"YSI Top pH","6.91","Pick1"
"2102","Picks","P2C",5,2022-09-13 22:11:12,"YSI Bottom Temp","22.2","Pick1"
"2103","Picks","P2C",5,2022-09-13 22:11:12,"YSI Bottom Pressure","744.1","Pick1"
"2104","Picks","P2C",5,2022-09-13 22:11:12,"YSI Bottom DO %L","1.4","Pick1"
"2105","Picks","P2C",5,2022-09-13 22:11:12,"YSI Bottom DO mg/L","0.12","Pick1"
"2106","Picks","P2C",5,2022-09-13 22:11:12,"YSI Bottom SPC","384.7","Pick1"
"2107","Picks","P2C",5,2022-09-13 22:11:12,"YSI Bottom C","362.4","Pick1"
"2108","Picks","P2C",5,2022-09-13 22:11:12,"YSI Bottom pH","6.87","Pick1"
"2109","Picks","P4A",5,2022-09-13 22:28:44,"YSI Top Temp","24.3","Pick1"
"2110","Picks","P4A",5,2022-09-13 22:28:44,"YSI Top Pressure","744.1","Pick1"
"2111","Picks","P4A",5,2022-09-13 22:28:44,"YSI Top DO %L","0.8","Pick1"
"2112","Picks","P4A",5,2022-09-13 22:28:44,"YSI Top DO mg/L","0.06","Pick1"
"2113","Picks","P4A",5,2022-09-13 22:28:44,"YSI Top SPC","76","Pick1"
"2114","Picks","P4A",5,2022-09-13 22:28:44,"YSI Top C","75.7","Pick1"
"2115","Picks","P4A",5,2022-09-13 22:28:44,"YSI Top pH","6.8","Pick1"
"2116","Picks","P4A",5,2022-09-13 22:28:44,"YSI Bottom Temp","24.2","Pick1"
"2117","Picks","P4A",5,2022-09-13 22:28:44,"YSI Bottom Pressure","744.1","Pick1"
"2118","Picks","P4A",5,2022-09-13 22:28:44,"YSI Bottom DO %L","0.6","Pick1"
"2119","Picks","P4A",5,2022-09-13 22:28:44,"YSI Bottom DO mg/L","0.05","Pick1"
"2120","Picks","P4A",5,2022-09-13 22:28:44,"YSI Bottom SPC","80.1","Pick1"
"2121","Picks","P4A",5,2022-09-13 22:28:44,"YSI Bottom C","71.1","Pick1"
"2122","Picks","P4A",5,2022-09-13 22:28:44,"YSI Bottom pH","6.79","Pick1"
"2123","Picks","P4C",5,2022-09-13 22:39:46,"YSI Top Temp","24.3","Pick1"
"2124","Picks","P4C",5,2022-09-13 22:39:46,"YSI Top Pressure","744.1","Pick1"
"2125","Picks","P4C",5,2022-09-13 22:39:46,"YSI Top DO %L","1","Pick1"
"2126","Picks","P4C",5,2022-09-13 22:39:46,"YSI Top DO mg/L","0.08","Pick1"
"2127","Picks","P4C",5,2022-09-13 22:39:46,"YSI Top SPC","74.8","Pick1"
"2128","Picks","P4C",5,2022-09-13 22:39:46,"YSI Top C","72.6","Pick1"
"2129","Picks","P4C",5,2022-09-13 22:39:46,"YSI Top pH","6.74","Pick1"
"2130","Picks","P4C",5,2022-09-13 22:39:46,"YSI Bottom Temp","24","Pick1"
"2131","Picks","P4C",5,2022-09-13 22:39:46,"YSI Bottom Pressure","744.1","Pick1"
"2132","Picks","P4C",5,2022-09-13 22:39:46,"YSI Bottom DO %L","0.6","Pick1"
"2133","Picks","P4C",5,2022-09-13 22:39:46,"YSI Bottom DO mg/L","0.05","Pick1"
"2134","Picks","P4C",5,2022-09-13 22:39:46,"YSI Bottom SPC","74","Pick1"
"2135","Picks","P4C",5,2022-09-13 22:39:46,"YSI Bottom C","73.9","Pick1"
"2136","Picks","P4C",5,2022-09-13 22:39:46,"YSI Bottom pH","6.74","Pick1"
"2137","Picks","P2A",6,2022-09-14 01:18:39,"YSI Top Temp","23.6","Pick1"
"2138","Picks","P2A",6,2022-09-14 01:18:39,"YSI Top Pressure","744.8","Pick1"
"2139","Picks","P2A",6,2022-09-14 01:18:39,"YSI Top DO %L","5.1","Pick1"
"2140","Picks","P2A",6,2022-09-14 01:18:39,"YSI Top DO mg/L","0.42","Pick1"
"2141","Picks","P2A",6,2022-09-14 01:18:39,"YSI Top SPC","57.8","Pick1"
"2142","Picks","P2A",6,2022-09-14 01:18:39,"YSI Top C","56.3","Pick1"
"2143","Picks","P2A",6,2022-09-14 01:18:39,"YSI Top pH","7.22","Pick1"
"2144","Picks","P2A",6,2022-09-14 01:18:39,"YSI Bottom Temp","23.6","Pick1"
"2145","Picks","P2A",6,2022-09-14 01:18:39,"YSI Bottom Pressure","744.7","Pick1"
"2146","Picks","P2A",6,2022-09-14 01:18:39,"YSI Bottom DO %L","3.8","Pick1"
"2147","Picks","P2A",6,2022-09-14 01:18:39,"YSI Bottom DO mg/L","0.32","Pick1"
"2148","Picks","P2A",6,2022-09-14 01:18:39,"YSI Bottom SPC","57.7","Pick1"
"2149","Picks","P2A",6,2022-09-14 01:18:39,"YSI Bottom C","56.1","Pick1"
"2150","Picks","P2A",6,2022-09-14 01:18:39,"YSI Bottom pH","6.86","Pick1"
"2151","Picks","P2C",6,2022-09-14 01:24:46,"YSI Top Temp","23.7","Pick1"
"2152","Picks","P2C",6,2022-09-14 01:24:46,"YSI Top Pressure","744.7","Pick1"
"2153","Picks","P2C",6,2022-09-14 01:24:46,"YSI Top DO %L","4.7","Pick1"
"2154","Picks","P2C",6,2022-09-14 01:24:46,"YSI Top DO mg/L","0.38","Pick1"
"2155","Picks","P2C",6,2022-09-14 01:24:46,"YSI Top SPC","57.9","Pick1"
"2156","Picks","P2C",6,2022-09-14 01:24:46,"YSI Top C","56.4","Pick1"
"2157","Picks","P2C",6,2022-09-14 01:24:46,"YSI Top pH","6.72","Pick1"
"2158","Picks","P2C",6,2022-09-14 01:24:46,"YSI Bottom Temp","21.4","Pick1"
"2159","Picks","P2C",6,2022-09-14 01:24:46,"YSI Bottom Pressure","744.7","Pick1"
"2160","Picks","P2C",6,2022-09-14 01:24:46,"YSI Bottom DO %L","1.3","Pick1"
"2161","Picks","P2C",6,2022-09-14 01:24:46,"YSI Bottom DO mg/L","0.12","Pick1"
"2162","Picks","P2C",6,2022-09-14 01:24:46,"YSI Bottom SPC","443.1","Pick1"
"2163","Picks","P2C",6,2022-09-14 01:24:46,"YSI Bottom C","411.8","Pick1"
"2164","Picks","P2C",6,2022-09-14 01:24:46,"YSI Bottom pH","6.95","Pick1"
"2165","Picks","P4A",6,2022-09-14 01:46:11,"YSI Top Temp","23.7","Pick1"
"2166","Picks","P4A",6,2022-09-14 01:46:11,"YSI Top Pressure","744.7","Pick1"
"2167","Picks","P4A",6,2022-09-14 01:46:11,"YSI Top DO %L","2.7","Pick1"
"2168","Picks","P4A",6,2022-09-14 01:46:11,"YSI Top DO mg/L","0.21","Pick1"
"2169","Picks","P4A",6,2022-09-14 01:46:11,"YSI Top SPC","78.6","Pick1"
"2170","Picks","P4A",6,2022-09-14 01:46:11,"YSI Top C","76.5","Pick1"
"2171","Picks","P4A",6,2022-09-14 01:46:11,"YSI Top pH","6.78","Pick1"
"2172","Picks","P4A",6,2022-09-14 01:46:11,"YSI Bottom Temp","23.7","Pick1"
"2173","Picks","P4A",6,2022-09-14 01:46:11,"YSI Bottom Pressure","744.8","Pick1"
"2174","Picks","P4A",6,2022-09-14 01:46:11,"YSI Bottom DO %L","1.5","Pick1"
"2175","Picks","P4A",6,2022-09-14 01:46:11,"YSI Bottom DO mg/L","0.12","Pick1"
"2176","Picks","P4A",6,2022-09-14 01:46:11,"YSI Bottom SPC","81.9","Pick1"
"2177","Picks","P4A",6,2022-09-14 01:46:11,"YSI Bottom C","80.1","Pick1"
"2178","Picks","P4A",6,2022-09-14 01:46:11,"YSI Bottom pH","6.74","Pick1"
"2179","Picks","P4C",6,2022-09-14 01:51:43,"YSI Top Temp","23.7","Pick1"
"2180","Picks","P4C",6,2022-09-14 01:51:43,"YSI Top Pressure","744.8","Pick1"
"2181","Picks","P4C",6,2022-09-14 01:51:43,"YSI Top DO %L","10.5","Pick1"
"2182","Picks","P4C",6,2022-09-14 01:51:43,"YSI Top DO mg/L","0.86","Pick1"
"2183","Picks","P4C",6,2022-09-14 01:51:43,"YSI Top SPC","73.6","Pick1"
"2184","Picks","P4C",6,2022-09-14 01:51:43,"YSI Top C","71.8","Pick1"
"2185","Picks","P4C",6,2022-09-14 01:51:43,"YSI Top pH","6.75","Pick1"
"2186","Picks","P4C",6,2022-09-14 01:51:43,"YSI Bottom Temp","23.7","Pick1"
"2187","Picks","P4C",6,2022-09-14 01:51:43,"YSI Bottom Pressure","744.8","Pick1"
"2188","Picks","P4C",6,2022-09-14 01:51:43,"YSI Bottom DO %L","1.6","Pick1"
"2189","Picks","P4C",6,2022-09-14 01:51:43,"YSI Bottom DO mg/L","0.13","Pick1"
"2190","Picks","P4C",6,2022-09-14 01:51:43,"YSI Bottom SPC","75.2","Pick1"
"2191","Picks","P4C",6,2022-09-14 01:51:43,"YSI Bottom C","73.4","Pick1"
"2192","Picks","P4C",6,2022-09-14 01:51:43,"YSI Bottom pH","6.77","Pick1"
"2193","Picks","P2A",7,2022-09-14 04:17:05,"YSI Top Temp","23.3","Pick1"
"2194","Picks","P2A",7,2022-09-14 04:17:05,"YSI Top Pressure","744.8","Pick1"
"2195","Picks","P2A",7,2022-09-14 04:17:05,"YSI Top DO %L","2.7","Pick1"
"2196","Picks","P2A",7,2022-09-14 04:17:05,"YSI Top DO mg/L","0.23","Pick1"
"2197","Picks","P2A",7,2022-09-14 04:17:05,"YSI Top SPC","61.2","Pick1"
"2198","Picks","P2A",7,2022-09-14 04:17:05,"YSI Top C","59.3","Pick1"
"2199","Picks","P2A",7,2022-09-14 04:17:05,"YSI Top pH","6.82","Pick1"
"2200","Picks","P2A",7,2022-09-14 04:17:05,"YSI Bottom Temp","23.3","Pick1"
"2201","Picks","P2A",7,2022-09-14 04:17:05,"YSI Bottom Pressure","744.8","Pick1"
"2202","Picks","P2A",7,2022-09-14 04:17:05,"YSI Bottom DO %L","2.3","Pick1"
"2203","Picks","P2A",7,2022-09-14 04:17:05,"YSI Bottom DO mg/L","0.19","Pick1"
"2204","Picks","P2A",7,2022-09-14 04:17:05,"YSI Bottom SPC","62.4","Pick1"
"2205","Picks","P2A",7,2022-09-14 04:17:05,"YSI Bottom C","60.4","Pick1"
"2206","Picks","P2A",7,2022-09-14 04:17:05,"YSI Bottom pH","6.62","Pick1"
"2207","Picks","P2C",7,2022-09-14 04:21:34,"YSI Top Temp","23.4","Pick1"
"2208","Picks","P2C",7,2022-09-14 04:21:34,"YSI Top Pressure","744.8","Pick1"
"2209","Picks","P2C",7,2022-09-14 04:21:34,"YSI Top DO %L","4.1","Pick1"
"2210","Picks","P2C",7,2022-09-14 04:21:34,"YSI Top DO mg/L","0.36","Pick1"
"2211","Picks","P2C",7,2022-09-14 04:21:34,"YSI Top SPC","59.4","Pick1"
"2212","Picks","P2C",7,2022-09-14 04:21:34,"YSI Top C","57.5","Pick1"
"2213","Picks","P2C",7,2022-09-14 04:21:34,"YSI Top pH","6.61","Pick1"
"2214","Picks","P2C",7,2022-09-14 04:21:34,"YSI Bottom Temp","21.5","Pick1"
"2215","Picks","P2C",7,2022-09-14 04:21:34,"YSI Bottom Pressure","744.9","Pick1"
"2216","Picks","P2C",7,2022-09-14 04:21:34,"YSI Bottom DO %L","1.7","Pick1"
"2217","Picks","P2C",7,2022-09-14 04:21:34,"YSI Bottom DO mg/L","0.15","Pick1"
"2218","Picks","P2C",7,2022-09-14 04:21:34,"YSI Bottom SPC","436.5","Pick1"
"2219","Picks","P2C",7,2022-09-14 04:21:34,"YSI Bottom C","407","Pick1"
"2220","Picks","P2C",7,2022-09-14 04:21:34,"YSI Bottom pH","7.01","Pick1"
"2221","Picks","P4A",7,2022-09-14 04:39:50,"YSI Top Temp","23.3","Pick1"
"2222","Picks","P4A",7,2022-09-14 04:39:50,"YSI Top Pressure","744.8","Pick1"
"2223","Picks","P4A",7,2022-09-14 04:39:50,"YSI Top DO %L","3.1","Pick1"
"2224","Picks","P4A",7,2022-09-14 04:39:50,"YSI Top DO mg/L","0.26","Pick1"
"2225","Picks","P4A",7,2022-09-14 04:39:50,"YSI Top SPC","73.3","Pick1"
"2226","Picks","P4A",7,2022-09-14 04:39:50,"YSI Top C","70.9","Pick1"
"2227","Picks","P4A",7,2022-09-14 04:39:50,"YSI Top pH","6.75","Pick1"
"2228","Picks","P4A",7,2022-09-14 04:39:50,"YSI Bottom Temp","23.3","Pick1"
"2229","Picks","P4A",7,2022-09-14 04:39:50,"YSI Bottom Pressure","744.8","Pick1"
"2230","Picks","P4A",7,2022-09-14 04:39:50,"YSI Bottom DO %L","1.9","Pick1"
"2231","Picks","P4A",7,2022-09-14 04:39:50,"YSI Bottom DO mg/L","0.16","Pick1"
"2232","Picks","P4A",7,2022-09-14 04:39:50,"YSI Bottom SPC","78.4","Pick1"
"2233","Picks","P4A",7,2022-09-14 04:39:50,"YSI Bottom C","76","Pick1"
"2234","Picks","P4A",7,2022-09-14 04:39:50,"YSI Bottom pH","6.75","Pick1"
"2235","Picks","P4C",7,2022-09-14 04:44:08,"YSI Top Temp","23.4","Pick1"
"2236","Picks","P4C",7,2022-09-14 04:44:08,"YSI Top Pressure","744.8","Pick1"
"2237","Picks","P4C",7,2022-09-14 04:44:08,"YSI Top DO %L","1.9","Pick1"
"2238","Picks","P4C",7,2022-09-14 04:44:08,"YSI Top DO mg/L","0.16","Pick1"
"2239","Picks","P4C",7,2022-09-14 04:44:08,"YSI Top SPC","77.8","Pick1"
"2240","Picks","P4C",7,2022-09-14 04:44:08,"YSI Top C","75.4","Pick1"
"2241","Picks","P4C",7,2022-09-14 04:44:08,"YSI Top pH","6.78","Pick1"
"2242","Picks","P4C",7,2022-09-14 04:44:08,"YSI Bottom Temp","23.4","Pick1"
"2243","Picks","P4C",7,2022-09-14 04:44:08,"YSI Bottom Pressure","744.9","Pick1"
"2244","Picks","P4C",7,2022-09-14 04:44:08,"YSI Bottom DO %L","1.4","Pick1"
"2245","Picks","P4C",7,2022-09-14 04:44:08,"YSI Bottom DO mg/L","0.11","Pick1"
"2246","Picks","P4C",7,2022-09-14 04:44:08,"YSI Bottom SPC","87.8","Pick1"
"2247","Picks","P4C",7,2022-09-14 04:44:08,"YSI Bottom C","85.4","Pick1"
"2248","Picks","P4C",7,2022-09-14 04:44:08,"YSI Bottom pH","6.71","Pick1"
"2249","Picks","P2A",8,2022-09-14 07:31:33,"YSI Top Temp","23","Pick1"
"2250","Picks","P2A",8,2022-09-14 07:31:33,"YSI Top Pressure","746","Pick1"
"2251","Picks","P2A",8,2022-09-14 07:31:33,"YSI Top DO %L","3.7","Pick1"
"2252","Picks","P2A",8,2022-09-14 07:31:33,"YSI Top DO mg/L","0.29","Pick1"
"2253","Picks","P2A",8,2022-09-14 07:31:33,"YSI Top SPC","62.9","Pick1"
"2254","Picks","P2A",8,2022-09-14 07:31:33,"YSI Top C","60.5","Pick1"
"2255","Picks","P2A",8,2022-09-14 07:31:33,"YSI Top pH","6.79","Pick1"
"2256","Picks","P2A",8,2022-09-14 07:31:33,"YSI Bottom Temp","23","Pick1"
"2257","Picks","P2A",8,2022-09-14 07:31:33,"YSI Bottom Pressure","746","Pick1"
"2258","Picks","P2A",8,2022-09-14 07:31:33,"YSI Bottom DO %L","2.1","Pick1"
"2259","Picks","P2A",8,2022-09-14 07:31:33,"YSI Bottom DO mg/L","0.18","Pick1"
"2260","Picks","P2A",8,2022-09-14 07:31:33,"YSI Bottom SPC","63.3","Pick1"
"2261","Picks","P2A",8,2022-09-14 07:31:33,"YSI Bottom C","60.8","Pick1"
"2262","Picks","P2A",8,2022-09-14 07:31:33,"YSI Bottom pH","6.64","Pick1"
"2263","Picks","P2C",8,2022-09-14 07:38:02,"YSI Top Temp","23.1","Pick1"
"2264","Picks","P2C",8,2022-09-14 07:38:02,"YSI Top Pressure","746","Pick1"
"2265","Picks","P2C",8,2022-09-14 07:38:02,"YSI Top DO %L","3","Pick1"
"2266","Picks","P2C",8,2022-09-14 07:38:02,"YSI Top DO mg/L","0.25","Pick1"
"2267","Picks","P2C",8,2022-09-14 07:38:02,"YSI Top SPC","62","Pick1"
"2268","Picks","P2C",8,2022-09-14 07:38:02,"YSI Top C","59.7","Pick1"
"2269","Picks","P2C",8,2022-09-14 07:38:02,"YSI Top pH","6.62","Pick1"
"2270","Picks","P2C",8,2022-09-14 07:38:02,"YSI Bottom Temp","20.8","Pick1"
"2271","Picks","P2C",8,2022-09-14 07:38:02,"YSI Bottom Pressure","746.1","Pick1"
"2272","Picks","P2C",8,2022-09-14 07:38:02,"YSI Bottom DO %L","1.5","Pick1"
"2273","Picks","P2C",8,2022-09-14 07:38:02,"YSI Bottom DO mg/L","0.13","Pick1"
"2274","Picks","P2C",8,2022-09-14 07:38:02,"YSI Bottom SPC","497.1","Pick1"
"2275","Picks","P2C",8,2022-09-14 07:38:02,"YSI Bottom C","457","Pick1"
"2276","Picks","P2C",8,2022-09-14 07:38:02,"YSI Bottom pH","7.05","Pick1"
"2277","Picks","P4A",8,2022-09-14 07:57:10,"YSI Top Temp","22.9","Pick1"
"2278","Picks","P4A",8,2022-09-14 07:57:10,"YSI Top Pressure","746.2","Pick1"
"2279","Picks","P4A",8,2022-09-14 07:57:10,"YSI Top DO %L","2.6","Pick1"
"2280","Picks","P4A",8,2022-09-14 07:57:10,"YSI Top DO mg/L","0.21","Pick1"
"2281","Picks","P4A",8,2022-09-14 07:57:10,"YSI Top SPC","71.7","Pick1"
"2282","Picks","P4A",8,2022-09-14 07:57:10,"YSI Top C","68.9","Pick1"
"2283","Picks","P4A",8,2022-09-14 07:57:10,"YSI Top pH","6.74","Pick1"
"2284","Picks","P4A",8,2022-09-14 07:57:10,"YSI Bottom Temp","22.9","Pick1"
"2285","Picks","P4A",8,2022-09-14 07:57:10,"YSI Bottom Pressure","746.3","Pick1"
"2286","Picks","P4A",8,2022-09-14 07:57:10,"YSI Bottom DO %L","6.2","Pick1"
"2287","Picks","P4A",8,2022-09-14 07:57:10,"YSI Bottom DO mg/L","0.52","Pick1"
"2288","Picks","P4A",8,2022-09-14 07:57:10,"YSI Bottom SPC","76.2","Pick1"
"2289","Picks","P4A",8,2022-09-14 07:57:10,"YSI Bottom C","73.2","Pick1"
"2290","Picks","P4A",8,2022-09-14 07:57:10,"YSI Bottom pH","6.71","Pick1"
"2291","Picks","P4C",8,2022-09-14 08:01:56,"YSI Top Temp","23","Pick1"
"2292","Picks","P4C",8,2022-09-14 08:01:56,"YSI Top Pressure","746.3","Pick1"
"2293","Picks","P4C",8,2022-09-14 08:01:56,"YSI Top DO %L","2.3","Pick1"
"2294","Picks","P4C",8,2022-09-14 08:01:56,"YSI Top DO mg/L","0.19","Pick1"
"2295","Picks","P4C",8,2022-09-14 08:01:56,"YSI Top SPC","79.3","Pick1"
"2296","Picks","P4C",8,2022-09-14 08:01:56,"YSI Top C","76.3","Pick1"
"2297","Picks","P4C",8,2022-09-14 08:01:56,"YSI Top pH","6.8","Pick1"
"2298","Picks","P4C",8,2022-09-14 08:01:56,"YSI Bottom Temp","23","Pick1"
"2299","Picks","P4C",8,2022-09-14 08:01:56,"YSI Bottom Pressure","746.2","Pick1"
"2300","Picks","P4C",8,2022-09-14 08:01:56,"YSI Bottom DO %L","1.7","Pick1"
"2301","Picks","P4C",8,2022-09-14 08:01:56,"YSI Bottom DO mg/L","0.14","Pick1"
"2302","Picks","P4C",8,2022-09-14 08:01:56,"YSI Bottom SPC","80.2","Pick1"
"2303","Picks","P4C",8,2022-09-14 08:01:56,"YSI Bottom C","77.3","Pick1"
"2304","Picks","P4C",8,2022-09-14 08:01:56,"YSI Bottom pH","6.82","Pick1"
"2305","Sisters3","P2A",1,2022-08-22 11:19:47,"YSI Top Temp","26.8","Sister31"
"2306","Sisters3","P2A",1,2022-08-22 11:19:47,"YSI Top Pressure","745.6","Sister31"
"2307","Sisters3","P2A",1,2022-08-22 11:19:47,"YSI Top DO %L","95","Sister31"
"2308","Sisters3","P2A",1,2022-08-22 11:19:47,"YSI Top DO mg/L","7.4","Sister31"
"2309","Sisters3","P2A",1,2022-08-22 11:19:47,"YSI Top SPC","32.7","Sister31"
"2310","Sisters3","P2A",1,2022-08-22 11:19:47,"YSI Top C","33.8","Sister31"
"2311","Sisters3","P2A",1,2022-08-22 11:19:47,"YSI Top pH","8.17","Sister31"
"2312","Sisters3","P2A",1,2022-08-22 11:19:47,"YSI Bottom Temp","26.6","Sister31"
"2313","Sisters3","P2A",1,2022-08-22 11:19:47,"YSI Bottom Pressure","745.6","Sister31"
"2314","Sisters3","P2A",1,2022-08-22 11:19:47,"YSI Bottom DO %L","62.5","Sister31"
"2315","Sisters3","P2A",1,2022-08-22 11:19:47,"YSI Bottom DO mg/L","5.13","Sister31"
"2316","Sisters3","P2A",1,2022-08-22 11:19:47,"YSI Bottom SPC","33.3","Sister31"
"2317","Sisters3","P2A",1,2022-08-22 11:19:47,"YSI Bottom C","34.5","Sister31"
"2318","Sisters3","P2A",1,2022-08-22 11:19:47,"YSI Bottom pH","7.47","Sister31"
"2319","Sisters3","P2C",1,2022-08-22 11:29:39,"YSI Top Temp","27","Sister31"
"2320","Sisters3","P2C",1,2022-08-22 11:29:39,"YSI Top Pressure","745.5","Sister31"
"2321","Sisters3","P2C",1,2022-08-22 11:29:39,"YSI Top DO %L","96.3","Sister31"
"2322","Sisters3","P2C",1,2022-08-22 11:29:39,"YSI Top DO mg/L","7.58","Sister31"
"2323","Sisters3","P2C",1,2022-08-22 11:29:39,"YSI Top SPC","32.6","Sister31"
"2324","Sisters3","P2C",1,2022-08-22 11:29:39,"YSI Top C","33.9","Sister31"
"2325","Sisters3","P2C",1,2022-08-22 11:29:39,"YSI Top pH","7.95","Sister31"
"2326","Sisters3","P2C",1,2022-08-22 11:29:39,"YSI Bottom Temp","26","Sister31"
"2327","Sisters3","P2C",1,2022-08-22 11:29:39,"YSI Bottom Pressure","745.6","Sister31"
"2328","Sisters3","P2C",1,2022-08-22 11:29:39,"YSI Bottom DO %L","63.4","Sister31"
"2329","Sisters3","P2C",1,2022-08-22 11:29:39,"YSI Bottom DO mg/L","5.06","Sister31"
"2330","Sisters3","P2C",1,2022-08-22 11:29:39,"YSI Bottom SPC","33","Sister31"
"2331","Sisters3","P2C",1,2022-08-22 11:29:39,"YSI Bottom C","33.7","Sister31"
"2332","Sisters3","P2C",1,2022-08-22 11:29:39,"YSI Bottom pH","7.33","Sister31"
"2333","Sisters3","P4A",1,2022-08-22 11:47:06,"YSI Top Temp","26.8","Sister31"
"2334","Sisters3","P4A",1,2022-08-22 11:47:06,"YSI Top Pressure","745.5","Sister31"
"2335","Sisters3","P4A",1,2022-08-22 11:47:06,"YSI Top DO %L","94.5","Sister31"
"2336","Sisters3","P4A",1,2022-08-22 11:47:06,"YSI Top DO mg/L","7.46","Sister31"
"2337","Sisters3","P4A",1,2022-08-22 11:47:06,"YSI Top SPC","32.6","Sister31"
"2338","Sisters3","P4A",1,2022-08-22 11:47:06,"YSI Top C","33.7","Sister31"
"2339","Sisters3","P4A",1,2022-08-22 11:47:06,"YSI Top pH","8.15","Sister31"
"2340","Sisters3","P4A",1,2022-08-22 11:47:06,"YSI Bottom Temp","26.8","Sister31"
"2341","Sisters3","P4A",1,2022-08-22 11:47:06,"YSI Bottom Pressure","745.5","Sister31"
"2342","Sisters3","P4A",1,2022-08-22 11:47:06,"YSI Bottom DO %L","91.6","Sister31"
"2343","Sisters3","P4A",1,2022-08-22 11:47:06,"YSI Bottom DO mg/L","7.28","Sister31"
"2344","Sisters3","P4A",1,2022-08-22 11:47:06,"YSI Bottom SPC","32.6","Sister31"
"2345","Sisters3","P4A",1,2022-08-22 11:47:06,"YSI Bottom C","33.8","Sister31"
"2346","Sisters3","P4A",1,2022-08-22 11:47:06,"YSI Bottom pH","8.15","Sister31"
"2347","Sisters3","P4C",1,2022-08-22 11:52:43,"YSI Top Temp","26.9","Sister31"
"2348","Sisters3","P4C",1,2022-08-22 11:52:43,"YSI Top Pressure","745.4","Sister31"
"2349","Sisters3","P4C",1,2022-08-22 11:52:43,"YSI Top DO %L","94.5","Sister31"
"2350","Sisters3","P4C",1,2022-08-22 11:52:43,"YSI Top DO mg/L","7.45","Sister31"
"2351","Sisters3","P4C",1,2022-08-22 11:52:43,"YSI Top SPC","32.6","Sister31"
"2352","Sisters3","P4C",1,2022-08-22 11:52:43,"YSI Top C","33.8","Sister31"
"2353","Sisters3","P4C",1,2022-08-22 11:52:43,"YSI Top pH","8.06","Sister31"
"2354","Sisters3","P4C",1,2022-08-22 11:52:43,"YSI Bottom Temp","26.8","Sister31"
"2355","Sisters3","P4C",1,2022-08-22 11:52:43,"YSI Bottom Pressure","745.5","Sister31"
"2356","Sisters3","P4C",1,2022-08-22 11:52:43,"YSI Bottom DO %L","82.8","Sister31"
"2357","Sisters3","P4C",1,2022-08-22 11:52:43,"YSI Bottom DO mg/L","6.51","Sister31"
"2358","Sisters3","P4C",1,2022-08-22 11:52:43,"YSI Bottom SPC","32.7","Sister31"
"2359","Sisters3","P4C",1,2022-08-22 11:52:43,"YSI Bottom C","33.8","Sister31"
"2360","Sisters3","P4C",1,2022-08-22 11:52:43,"YSI Bottom pH","8.02","Sister31"
"2361","Sisters3","P2A",2,2022-08-22 13:28:44,"YSI Top Temp","27.7","Sister31"
"2362","Sisters3","P2A",2,2022-08-22 13:28:44,"YSI Top Pressure","744.9","Sister31"
"2363","Sisters3","P2A",2,2022-08-22 13:28:44,"YSI Top DO %L","77","Sister31"
"2364","Sisters3","P2A",2,2022-08-22 13:28:44,"YSI Top DO mg/L","5.92","Sister31"
"2365","Sisters3","P2A",2,2022-08-22 13:28:44,"YSI Top SPC","32.8","Sister31"
"2366","Sisters3","P2A",2,2022-08-22 13:28:44,"YSI Top C","34.5","Sister31"
"2367","Sisters3","P2A",2,2022-08-22 13:28:44,"YSI Top pH","8.08","Sister31"
"2368","Sisters3","P2A",2,2022-08-22 13:28:44,"YSI Bottom Temp","26.9","Sister31"
"2369","Sisters3","P2A",2,2022-08-22 13:28:44,"YSI Bottom Pressure","745","Sister31"
"2370","Sisters3","P2A",2,2022-08-22 13:28:44,"YSI Bottom DO %L","4.59","Sister31"
"2371","Sisters3","P2A",2,2022-08-22 13:28:44,"YSI Bottom DO mg/L","58.1","Sister31"
"2372","Sisters3","P2A",2,2022-08-22 13:28:44,"YSI Bottom SPC","32.6","Sister31"
"2373","Sisters3","P2A",2,2022-08-22 13:28:44,"YSI Bottom C","33.8","Sister31"
"2374","Sisters3","P2A",2,2022-08-22 13:28:44,"YSI Bottom pH","7.71","Sister31"
"2375","Sisters3","P2C",2,2022-08-22 13:38:37,"YSI Top Temp","27.4","Sister31"
"2376","Sisters3","P2C",2,2022-08-22 13:38:37,"YSI Top Pressure","744.8","Sister31"
"2377","Sisters3","P2C",2,2022-08-22 13:38:37,"YSI Top DO %L","94.3","Sister31"
"2378","Sisters3","P2C",2,2022-08-22 13:38:37,"YSI Top DO mg/L","7.28","Sister31"
"2379","Sisters3","P2C",2,2022-08-22 13:38:37,"YSI Top SPC","32.7","Sister31"
"2380","Sisters3","P2C",2,2022-08-22 13:38:37,"YSI Top C","34.2","Sister31"
